,success,NetworkStrength,ClientTenure,Employees,state,Industry,population,tot_payroll_q1,tot_payroll_annual,tot_employers,company_size,income_cat
16793,0,1.5609,4,21,TX,I26,23732.0,516.0,2697.0,18.0,Small,Low
16808,1,0.1056,12,85,IL,I13,5194675.0,2368860.0,8327226.0,2501.0,Medium,Upper
16811,0,0.3564,3,37,TX,I07,108472.0,254632.0,1057281.0,1969.0,Small,Upper Middle
16813,0,0.1056,5,32,IL,I20,5194675.0,707898.0,2939105.0,2575.0,Small,Upper
16819,1,-0.3356,16,46,LA,I21,96318.0,31471.0,120523.0,107.0,Small,Low
16825,0,0.24,2,39,GA,Unknown,16276.0,5850.0,23344.0,31.0,Small,Low
16834,1,0.5041,1,13,MN,I25,91042.0,235671.0,1044594.0,701.0,Small,Middle
16875,0,0.4552,4,3,OR,I11,315335.0,207735.0,884669.0,1584.0,Micro,Middle
16883,0,0.1011,7,423,TX,I18,4092459.0,833526.0,3286499.0,2468.0,Large,Upper
16888,0,0.1011,1,18,TX,Unknown,4092459.0,437860.0,1548037.0,626.0,Small,Upper Middle
16893,1,0.0178,28,171,TX,Unknown,252273.0,256268.0,1012517.0,763.0,Medium,Middle
16895,0,-0.1704,6,9,NC,I25,900993.0,425594.0,1709378.0,1935.0,Micro,Upper Middle
16897,0,0.32,10,4,TN,I19,626681.0,369036.0,1584948.0,1180.0,Micro,Upper Middle
16904,0,0.2259,9,9,MD,I09,537656.0,565286.0,2359963.0,2846.0,Micro,Upper
16925,1,0.0112,2,32,MI,I20,280895.0,27641.0,122702.0,256.0,Small,Low
16932,0,0.1406,4,32,GA,I14,60485.0,39630.0,175581.0,246.0,Small,Low
16937,1,-0.3359,27,65,AR,I01,50902.0,78932.0,326835.0,542.0,Medium,Lower-Middle
16944,0,-0.1551,4,45,VA,I14,25691.0,8787.0,38575.0,219.0,Small,Low
16957,0,-0.2755,8,37,MS,I07,59779.0,54692.0,201042.0,454.0,Small,Low
16978,1,0.3102,1,13,TX,Unknown,585375.0,585783.0,2275868.0,2047.0,Small,Upper
16982,0,0.3749,16,10,TX,I23,1809034.0,445089.0,1778782.0,1977.0,Micro,Upper Middle
16990,1,0.1056,26,53,IL,Unknown,5194675.0,284255.0,1205618.0,1400.0,Medium,Upper Middle
16991,1,1.4919,2,26,GA,I23,214346.0,80184.0,350472.0,907.0,Small,Lower-Middle
17004,1,0.8138,2,45,GA,I23,688078.0,2060997.0,7256682.0,2643.0,Small,Upper
17012,0,0.4195,11,5,ID,I07,37536.0,59668.0,263941.0,870.0,Micro,Low
17028,0,-0.5978,1,11,CA,Unknown,63463.0,93302.0,387997.0,600.0,Small,Lower-Middle
17031,0,0.8138,8,4,GA,I27,688078.0,2060997.0,7256682.0,2643.0,Micro,Upper
17038,0,0.819,9,12,GA,I13,920581.0,1270978.0,4328211.0,1572.0,Small,Upper
17056,0,0.5411,18,9,CA,I27,9818605.0,118695.0,622099.0,1704.0,Micro,Middle
17060,1,-0.8687,10,42,MN,I26,64142.0,106261.0,457204.0,721.0,Small,Lower-Middle
17063,1,0.1007,1,28,MO,Unknown,998954.0,415774.0,1653302.0,826.0,Small,Upper Middle
17073,0,-0.286,2,16,IN,I19,27636.0,11566.0,50681.0,96.0,Small,Low
17078,0,-0.6195,6,19,WI,I19,43857.0,120645.0,497425.0,607.0,Small,Lower-Middle
17080,1,-0.1704,23,22,NC,I11,900993.0,425594.0,1709378.0,1935.0,Small,Upper Middle
17084,1,0.6349,1,82,MI,I01,59173.0,60358.0,241642.0,411.0,Medium,Low
17086,0,0.2408,5,61,ID,I24,138494.0,185977.0,795846.0,1460.0,Medium,Middle
17098,1,0.6907,1,81,MI,Unknown,1202362.0,20227.0,91829.0,350.0,Medium,Low
17115,1,0.0858,1,11,NC,I27,178011.0,279621.0,1140367.0,1698.0,Small,Upper Middle
17117,0,0.3749,9,14,TX,I20,2368139.0,780320.0,2883360.0,1684.0,Small,Upper
17148,0,-0.1124,2,214,MN,I27,1152425.0,49356.0,203434.0,474.0,Medium,Low
17167,0,-0.4309,23,1002,AL,I25,195085.0,478585.0,1638840.0,1618.0,Large,Upper Middle
17172,0,-0.4004,30,9,PA,I20,434972.0,150789.0,634850.0,413.0,Micro,Middle
17174,1,0.7161,25,314,LA,I23,107215.0,196175.0,721332.0,1049.0,Large,Middle
17193,0,-0.3596,5,77,PA,I12,280566.0,77345.0,309420.0,428.0,Medium,Lower-Middle
17211,0,0.0389,34,7,AZ,I20,980263.0,132056.0,551137.0,862.0,Micro,Lower-Middle
17214,1,0.6907,1,29,MI,Unknown,1202362.0,711268.0,2811128.0,1867.0,Small,Upper
17215,0,-0.2816,19,18,WI,I09,488073.0,274299.0,1080248.0,1290.0,Small,Upper Middle
17230,1,0.6907,2,14,MI,I09,1202362.0,455444.0,1902404.0,1306.0,Small,Upper Middle
17237,1,0.3849,3,30,MI,I16,1820584.0,463682.0,1831250.0,1598.0,Small,Upper Middle
17239,0,0.1805,11,45,TX,I12,1809034.0,62985.0,266494.0,334.0,Small,Low
17241,0,0.5401,4,21,NM,I23,662564.0,413679.0,1679106.0,2003.0,Small,Upper Middle
17245,0,0.2965,28,91,MD,I27,971777.0,738904.0,3000940.0,2398.0,Medium,Upper
17246,0,0.7132,8,11,MI,Unknown,602622.0,188789.0,785971.0,859.0,Small,Middle
17247,0,0.3413,1,52,TX,Unknown,1024266.0,128687.0,396331.0,597.0,Medium,Lower-Middle
17255,0,-0.2278,20,57,DE,I27,538479.0,212118.0,893132.0,1130.0,Medium,Middle
17264,0,-0.9264,9,75,TX,I09,194851.0,166667.0,719389.0,1200.0,Medium,Middle
17267,0,0.3749,1,25,TX,I12,662614.0,402994.0,1471786.0,1409.0,Small,Upper Middle
17282,1,-0.1124,4,36,MN,I23,1152425.0,182813.0,790927.0,784.0,Small,Middle
17285,1,0.1056,38,15,IL,Unknown,5194675.0,730799.0,2783794.0,1865.0,Small,Upper
17303,1,0.6907,6,29,MI,I21,1202362.0,567772.0,2191928.0,1038.0,Small,Upper
17319,1,0.2041,1,15,VA,Unknown,24042.0,22013.0,98625.0,280.0,Small,Low
17323,0,-0.5883,9,78,MN,I11,144248.0,1138509.0,4341755.0,1284.0,Medium,Upper
17327,0,0.1056,4,50,IL,I09,5194675.0,2368860.0,8327226.0,2501.0,Small,Upper
17339,1,0.6996,26,15,CO,I27,299630.0,1140.0,5189.0,18.0,Small,Low
17349,1,0.8537,1,57,CA,Unknown,1510271.0,430761.0,1825019.0,1478.0,Medium,Upper Middle
17355,0,-0.1124,11,50,MN,I13,1152425.0,1745383.0,5815246.0,1649.0,Small,Upper
17366,0,-0.4873,12,246,TX,I26,74171.0,39421.0,158506.0,291.0,Medium,Low
17373,0,-0.4597,2,47,IL,Unknown,295266.0,38665.0,157789.0,359.0,Small,Low
17374,0,-0.2152,9,112,IL,I27,197465.0,60821.0,233724.0,277.0,Medium,Low
17389,0,0.0397,7,12,TN,I22,336463.0,133966.0,552393.0,435.0,Small,Lower-Middle
17394,0,0.6859,7,42,MI,I11,840978.0,27127.0,120450.0,310.0,Small,Low
17410,0,0.7129,11,22,MI,I12,1820584.0,348868.0,1669545.0,461.0,Small,Upper Middle
17423,0,1.3716,26,463,OH,I26,161419.0,5770.0,24034.0,100.0,Large,Low
17427,1,0.1056,1,20,IL,I14,5194675.0,2368860.0,8327226.0,2501.0,Small,Upper
17432,0,0.3749,2,115,TX,I18,2368139.0,417481.0,1681148.0,1667.0,Medium,Upper Middle
17438,0,1.0891,46,139,GA,I12,179684.0,21618.0,86924.0,49.0,Medium,Low
17439,1,0.1056,3,40,IL,I22,703462.0,340853.0,1382721.0,1488.0,Small,Upper Middle
17440,1,0.6907,6,48,MI,I20,1202362.0,261214.0,1052361.0,1177.0,Small,Upper Middle
17457,0,-0.6972,2,13,TX,Unknown,800647.0,49262.0,188156.0,532.0,Small,Low
17462,0,-2.1151,20,8,LA,I18,23042.0,102013.0,412754.0,497.0,Micro,Lower-Middle
17463,0,0.0978,4,13,SC,I22,451225.0,39405.0,157994.0,412.0,Small,Low
17487,0,0.292,2,10,AZ,I20,3817117.0,726543.0,2654350.0,1532.0,Micro,Upper
17508,1,-0.8641,5,93,NC,I24,350670.0,608157.0,2360392.0,1819.0,Medium,Upper
17547,0,0.8472,11,23,OH,I20,301356.0,48092.0,200910.0,484.0,Small,Low
17560,0,-0.2097,11,25,PA,I11,1223348.0,49109.0,186937.0,497.0,Small,Low
17561,0,-0.1124,20,64,MN,I20,1152425.0,186500.0,737335.0,416.0,Medium,Middle
17563,0,-0.3588,11,5,LA,I11,343829.0,427598.0,1719049.0,1884.0,Micro,Upper Middle
17567,0,0.7024,3,14,UT,I23,231236.0,94970.0,401344.0,814.0,Small,Lower-Middle
17568,0,0.1805,8,35,TX,I27,1809034.0,28784.0,117710.0,257.0,Small,Low
17580,0,0.8138,2,13,GA,I15,688078.0,298840.0,1254621.0,2103.0,Small,Upper Middle
17597,0,0.24,6,25,ID,I17,982.0,589.0,2245.0,11.0,Small,Low
17606,0,-0.2462,3,33,WI,I15,389891.0,422749.0,1713823.0,1629.0,Small,Upper Middle
17611,0,0.1056,3,37,IL,I15,5194675.0,285696.0,1087028.0,1570.0,Small,Upper Middle
17619,0,0.5411,45,227,CA,I20,9818605.0,366380.0,1540634.0,1458.0,Medium,Upper Middle
17627,1,0.3749,7,82,TX,I23,2368139.0,590603.0,2309529.0,1564.0,Medium,Upper
17633,0,0.1789,1,11,MO,Unknown,275174.0,385899.0,1587460.0,1192.0,Small,Upper Middle
17642,0,0.1011,2,53,TX,I24,4092459.0,833526.0,3286499.0,2468.0,Medium,Upper
17649,1,0.5411,1,31,CA,Unknown,9818605.0,575709.0,2461083.0,1238.0,Small,Upper
17653,0,-0.3596,22,299,PA,I27,280566.0,77345.0,309420.0,428.0,Large,Lower-Middle
17679,1,0.6859,1,86,MI,Unknown,840978.0,100419.0,413084.0,612.0,Medium,Lower-Middle
17685,0,0.819,29,228,GA,I23,920581.0,808876.0,3081285.0,2200.0,Medium,Upper
17705,0,-0.768,1,186,MN,I15,31600.0,35805.0,147370.0,241.0,Medium,Low
17708,0,0.3381,26,110,IN,I01,197559.0,186544.0,785631.0,367.0,Medium,Middle
17714,0,0.4125,4,25,CA,I13,1781642.0,1164257.0,4602139.0,1077.0,Small,Upper
17718,0,0.1056,28,24,IL,I20,5194675.0,981652.0,3442223.0,1907.0,Small,Upper
17732,0,0.3201,1,93,AL,Unknown,182265.0,34785.0,164402.0,460.0,Medium,Low
17751,0,0.5026,27,14,OH,I20,92582.0,20599.0,82641.0,142.0,Small,Low
17753,1,-0.0383,1,21,WI,Unknown,34690.0,10302.0,46806.0,110.0,Small,Low
17754,0,0.4883,1,612,TN,Unknown,262604.0,65466.0,281833.0,248.0,Large,Lower-Middle
17787,0,0.2788,18,40,MS,I27,27503.0,25937.0,102653.0,246.0,Small,Low
17788,0,0.1056,1,329,IL,Unknown,916924.0,61478.0,259824.0,476.0,Large,Low
17814,0,0.4332,25,14,VA,I14,1081726.0,1376898.0,5277555.0,1560.0,Small,Upper
17821,0,0.3394,27,123,NE,I13,517110.0,112521.0,485890.0,539.0,Medium,Lower-Middle
17826,1,-0.9781,2,13,MI,I27,63342.0,65156.0,276227.0,409.0,Small,Lower-Middle
17833,0,0.0858,1,27,NC,I07,919628.0,175551.0,611880.0,470.0,Small,Middle
17835,0,0.2401,8,25,NC,I19,919628.0,358055.0,1540127.0,1258.0,Small,Upper Middle
17841,1,0.6297,1,12,VA,Unknown,139966.0,30506.0,132575.0,332.0,Small,Low
17846,0,0.1635,1,178,SC,I09,76652.0,121480.0,522223.0,413.0,Medium,Lower-Middle
17849,0,-0.6509,7,13,TX,I12,234906.0,271386.0,1176446.0,883.0,Small,Upper Middle
17869,0,0.819,29,27,GA,I22,920581.0,457251.0,1785622.0,1862.0,Small,Upper Middle
17870,1,0.227,2,25,MI,I20,172188.0,106641.0,432945.0,720.0,Small,Lower-Middle
17871,0,0.149,7,70,TX,I20,78337.0,100012.0,428291.0,1117.0,Medium,Lower-Middle
17879,0,0.0561,18,100,WI,I26,947735.0,44080.0,182500.0,394.0,Medium,Low
17914,1,0.2424,5,44,NC,I22,141752.0,31971.0,140677.0,348.0,Small,Low
17928,0,0.4146,6,302,FL,I21,864263.0,281232.0,1022471.0,1280.0,Large,Middle
17946,0,0.4646,6,418,ID,I20,104234.0,96374.0,400610.0,1118.0,Large,Lower-Middle
17970,1,0.7905,1,45,OH,Unknown,93389.0,58769.0,234300.0,296.0,Small,Low
17972,0,0.7798,23,130,MI,I27,45248.0,90084.0,359754.0,577.0,Medium,Lower-Middle
17976,1,0.7062,1,32,GA,Unknown,920581.0,1913802.0,6046434.0,2572.0,Small,Upper
17987,1,0.1056,4,10,IL,I12,5194675.0,62365.0,269559.0,923.0,Micro,Low
18002,0,0.1056,17,10,IL,I19,5194675.0,730799.0,2783794.0,1865.0,Micro,Upper
18006,1,-0.571,1,14,ND,Unknown,61675.0,173198.0,700819.0,1327.0,Small,Middle
18008,0,-0.2234,12,130,LA,Unknown,111860.0,213161.0,874046.0,1342.0,Medium,Middle
18015,0,0.5026,10,47,MS,I09,47671.0,73808.0,309537.0,785.0,Small,Lower-Middle
18018,1,0.1815,13,88,IL,I21,916924.0,389708.0,1595352.0,1929.0,Medium,Upper Middle
18021,1,0.9784,2,28,GA,I27,55186.0,130596.0,548311.0,854.0,Small,Lower-Middle
18036,0,-0.1249,35,212,TX,I25,1714773.0,135740.0,579805.0,796.0,Medium,Lower-Middle
18037,0,0.1815,6,64,IL,I27,677560.0,363427.0,1533096.0,1265.0,Medium,Upper Middle
18057,0,0.3338,4,66,TN,I25,31809.0,58511.0,242529.0,371.0,Medium,Low
18066,0,0.3866,2,10,MN,I27,508640.0,135915.0,584637.0,967.0,Micro,Lower-Middle
18071,0,0.2401,2,10,NC,I27,919628.0,112073.0,476162.0,1103.0,Micro,Lower-Middle
18075,0,0.3413,36,59,TX,I13,1024266.0,1280006.0,4929090.0,3026.0,Medium,Upper
18099,1,0.1011,2,31,TX,I19,4092459.0,409526.0,1527205.0,1810.0,Small,Upper Middle
18110,0,0.0561,4,112,WI,I02,947735.0,1442090.0,4983634.0,1895.0,Medium,Upper
18114,0,0.5411,5,19,CA,I27,9818605.0,483279.0,1956185.0,1644.0,Small,Upper
18118,0,0.5491,3,14,MN,I19,36009.0,152432.0,663326.0,1054.0,Small,Middle
18122,0,0.4146,7,17,FL,I27,864263.0,1160009.0,4210402.0,2568.0,Small,Upper
18142,1,0.7577,10,15,CA,I07,1049025.0,124883.0,510931.0,1052.0,Small,Lower-Middle
18143,0,0.7132,3,13,MI,I20,602622.0,161606.0,684020.0,1086.0,Small,Middle
18148,0,0.0246,3,49,LA,I15,233740.0,352820.0,1379488.0,1661.0,Small,Upper Middle
18154,0,0.4271,2,183,MN,I20,330844.0,308225.0,1352197.0,931.0,Medium,Upper Middle
18162,0,0.1011,11,58,TX,I22,4092459.0,384940.0,1534145.0,905.0,Medium,Upper Middle
18183,1,0.18,5,18,MO,I27,360485.0,55829.0,225647.0,453.0,Small,Low
18189,1,-0.1444,1,45,OK,Unknown,255755.0,153642.0,649930.0,1407.0,Small,Middle
18190,0,-1.477,13,29,NC,I01,151131.0,312112.0,1294622.0,1451.0,Small,Upper Middle
18196,0,0.5957,5,21,CA,I27,823318.0,242081.0,1009936.0,1026.0,Small,Middle
18197,1,0.5411,19,11,CA,I27,9818605.0,325922.0,1277320.0,1768.0,Small,Upper Middle
18209,0,0.6907,20,42,MI,I15,1202362.0,472568.0,1918488.0,607.0,Small,Upper Middle
18223,1,0.677,5,21,CA,I15,3010232.0,316763.0,1323941.0,1116.0,Small,Upper Middle
18261,1,0.1056,1,52,IL,Unknown,5194675.0,1019432.0,3793635.0,2225.0,Medium,Upper
18262,1,0.1056,2,15,IL,I24,5194675.0,5551926.0,17253657.0,3405.0,Small,Upper
18266,1,0.3394,1,15,NE,Unknown,517110.0,514966.0,2015963.0,1289.0,Small,Upper
18269,0,0.3413,3,58,TX,Unknown,1024266.0,11358.0,50794.0,256.0,Medium,Low
18297,1,1.0705,23,40,NC,Unknown,350670.0,156232.0,640171.0,1274.0,Small,Middle
18309,0,0.4496,1,10,CA,Unknown,1781642.0,377667.0,1483900.0,938.0,Micro,Upper Middle
18318,1,0.3709,1,14,IN,Unknown,139654.0,85621.0,373714.0,1014.0,Small,Lower-Middle
18331,0,-0.9347,14,8,TX,I27,774769.0,194926.0,799450.0,2143.0,Micro,Middle
18342,1,0.7903,6,63,GA,I20,110527.0,13839.0,59479.0,153.0,Medium,Low
18344,0,0.0978,5,9,SC,I25,451225.0,32929.0,129503.0,375.0,Micro,Low
18355,1,-0.1704,1,98,NC,Unknown,900993.0,182503.0,754864.0,1066.0,Medium,Middle
18365,0,0.5821,42,16,IN,Unknown,903393.0,520066.0,2058237.0,1028.0,Small,Upper
18385,1,-0.5945,2,23,GA,Unknown,109233.0,13034.0,54728.0,237.0,Small,Low
18408,0,-1.1413,7,25,TX,I19,7223.0,7708.0,31982.0,110.0,Small,Low
18409,0,-0.571,4,49,ND,I21,61675.0,173198.0,700819.0,1327.0,Small,Middle
18417,0,-0.8658,4,8,NC,I21,33920.0,31625.0,159658.0,533.0,Micro,Low
18422,0,0.3749,19,69,TX,I20,2368139.0,423532.0,1723441.0,1231.0,Medium,Upper Middle
18432,0,0.7577,36,758,CA,I16,1049025.0,1273762.0,4442180.0,2001.0,Large,Upper
18440,1,0.1056,10,43,IL,I22,5194675.0,86136.0,353344.0,1558.0,Small,Lower-Middle
18448,0,1.41,22,178,MS,I11,245285.0,360496.0,1411880.0,474.0,Medium,Upper Middle
18454,0,0.7075,10,27,FL,I11,1748066.0,83053.0,322290.0,1055.0,Small,Lower-Middle
18462,0,0.6297,17,68,VA,I14,139966.0,840320.0,3319496.0,2541.0,Medium,Upper
18471,0,0.2023,7,24,NV,I11,421407.0,232625.0,1009225.0,1410.0,Small,Middle
18472,1,-0.4858,1,49,NC,Unknown,159437.0,120553.0,479514.0,782.0,Small,Lower-Middle
18485,0,0.3749,12,54,TX,I13,2368139.0,417481.0,1681148.0,1667.0,Medium,Upper Middle
18498,0,1.0284,21,212,GA,I21,259424.0,184167.0,699683.0,663.0,Medium,Middle
18499,0,-0.8176,6,723,TX,I21,10497.0,13155.0,57968.0,113.0,Large,Low
18501,0,0.5411,6,60,CA,I22,9818605.0,695375.0,2878623.0,2206.0,Medium,Upper
18509,0,-0.3596,8,60,PA,I22,280566.0,92975.0,384994.0,621.0,Medium,Lower-Middle
18513,0,0.1056,19,61,IL,I13,5194675.0,5551926.0,17253657.0,3405.0,Medium,Upper
18517,0,0.8483,28,52,CA,I20,2189641.0,218127.0,928157.0,672.0,Medium,Middle
18544,1,-0.2788,2,55,MS,I24,40404.0,56503.0,227421.0,644.0,Medium,Low
18549,0,0.3749,26,306,TX,Unknown,2368139.0,292643.0,1224244.0,1687.0,Large,Upper Middle
18560,0,0.3328,3,26,TX,I18,313166.0,132501.0,561041.0,1242.0,Small,Lower-Middle
18561,0,0.1056,34,28,IL,I25,5194675.0,115572.0,475571.0,552.0,Small,Lower-Middle
18567,0,0.0691,16,244,NE,I12,5505.0,8153.0,33460.0,128.0,Medium,Low
18568,0,0.819,1,65,GA,Unknown,920581.0,311500.0,1023871.0,853.0,Medium,Middle
18577,0,-0.5489,2,17,ID,Unknown,9862.0,3047.0,11059.0,72.0,Small,Low
18581,0,0.1056,1,5,IL,I11,703462.0,340853.0,1382721.0,1488.0,Micro,Upper Middle
18585,0,-0.5422,15,26,AL,I27,101547.0,128877.0,555584.0,936.0,Small,Lower-Middle
18588,0,-0.1124,9,21,MN,I14,1152425.0,306700.0,1201272.0,848.0,Small,Upper Middle
18592,1,0.1056,3,13,IL,I23,5194675.0,425130.0,1675682.0,1441.0,Small,Upper Middle
18593,0,0.2401,10,60,NC,I27,919628.0,244630.0,951557.0,1443.0,Medium,Middle
18598,0,-0.0285,4,48,FL,I23,34862.0,31227.0,128257.0,399.0,Small,Low
18610,1,0.7062,29,34,GA,I22,691893.0,187176.0,769368.0,1253.0,Small,Middle
18612,1,0.7108,28,12,TX,I21,19301.0,7784.0,33609.0,159.0,Small,Low
18633,1,0.8067,11,39,MI,I15,280895.0,126444.0,509517.0,577.0,Small,Lower-Middle
18653,1,0.4685,1,11,IN,I21,77358.0,14934.0,62815.0,83.0,Small,Low
18678,0,-0.1704,8,10,NC,I25,900993.0,425594.0,1709378.0,1935.0,Micro,Upper Middle
18687,0,0.4496,8,125,CA,I20,718451.0,947621.0,3808908.0,1659.0,Medium,Upper
18703,0,0.1056,19,67,IL,I16,5194675.0,74568.0,294711.0,554.0,Medium,Lower-Middle
18707,1,0.3394,2,24,NE,Unknown,517110.0,447608.0,1795995.0,1138.0,Small,Upper Middle
18743,0,-0.3161,2,3,ND,I02,149778.0,138292.0,581669.0,822.0,Micro,Lower-Middle
18785,1,0.7062,6,225,GA,I09,920581.0,1367748.0,4527711.0,1546.0,Medium,Upper
18787,0,0.5733,1,11,NY,Unknown,304204.0,300352.0,1241128.0,1210.0,Small,Upper Middle
18789,1,0.819,21,19,GA,I02,920581.0,802462.0,2681984.0,1100.0,Small,Upper
18795,0,0.4883,3,5,TN,I21,262604.0,357944.0,1448065.0,994.0,Micro,Upper Middle
18801,0,-0.2101,3,17,CO,I24,51334.0,156948.0,646606.0,1623.0,Small,Middle
18806,1,0.227,10,37,MI,I20,263801.0,60203.0,250645.0,384.0,Small,Low
18810,1,-0.1704,25,84,NC,I14,900993.0,339696.0,1420191.0,804.0,Medium,Upper Middle
18816,0,0.2099,3,6,OH,I27,166492.0,45929.0,170251.0,276.0,Micro,Low
18850,0,0.0561,2,260,WI,I12,947735.0,244988.0,1066085.0,701.0,Large,Upper Middle
18859,0,0.3413,24,47,TX,I22,1024266.0,138515.0,591791.0,1200.0,Small,Middle
18870,0,0.6284,9,74,CA,I20,3095313.0,567288.0,2240665.0,1631.0,Medium,Upper
18871,0,0.2401,32,17,NC,I16,919628.0,756074.0,2634810.0,2430.0,Small,Upper
18894,0,0.3749,9,13,TX,I25,2368139.0,940986.0,2814889.0,1612.0,Small,Upper
18903,0,-0.2816,6,36,WI,I22,16836.0,1623.0,8942.0,46.0,Small,Low
18911,0,0.7129,17,86,MI,I27,1820584.0,10348.0,40871.0,97.0,Medium,Low
18930,1,-0.1124,14,33,MN,I19,1152425.0,182813.0,790927.0,784.0,Small,Middle
18932,0,0.2401,15,149,NC,I23,919628.0,2125896.0,6178994.0,1411.0,Medium,Upper
18945,0,0.7075,5,24,FL,I21,1748066.0,46343.0,195421.0,591.0,Small,Low
18961,0,0.1805,23,17,TX,I19,1809034.0,160916.0,656499.0,1298.0,Small,Middle
18971,0,-0.8641,1,24,NC,Unknown,350670.0,608157.0,2360392.0,1819.0,Small,Upper
18972,0,0.1056,9,17,IL,I15,5194675.0,77222.0,331405.0,302.0,Small,Lower-Middle
18982,0,0.0858,32,509,NC,I20,919628.0,277361.0,1128123.0,1391.0,Large,Upper Middle
18990,0,0.292,1,10,AZ,Unknown,3817117.0,625444.0,2456404.0,2111.0,Micro,Upper
18999,0,0.5835,16,38,IN,Unknown,274569.0,93162.0,369073.0,144.0,Small,Lower-Middle
19010,0,0.8821,3,52,GA,I19,805321.0,697424.0,2745324.0,2889.0,Medium,Upper
19011,0,0.3564,22,72,TX,I27,108472.0,81626.0,333430.0,572.0,Medium,Lower-Middle
19013,0,0.9787,8,9,MS,I23,95203.0,244461.0,970417.0,1477.0,Micro,Middle
19014,1,0.6859,1,13,MI,Unknown,840978.0,264721.0,918785.0,982.0,Small,Middle
19015,0,0.9009,2,14,SC,I23,107456.0,159829.0,695094.0,1152.0,Small,Middle
19039,0,0.6907,3,25,MI,I25,1202362.0,411489.0,1307538.0,555.0,Small,Upper Middle
19040,1,0.6907,3,112,MI,I26,1202362.0,70538.0,296385.0,311.0,Medium,Lower-Middle
19045,0,0.0978,4,21,SC,I11,451225.0,572277.0,2240938.0,1566.0,Small,Upper
19054,0,0.7289,8,6,SC,I26,350209.0,270882.0,1059032.0,1273.0,Micro,Upper Middle
19055,0,0.5411,28,30,CA,I07,9818605.0,263798.0,1478034.0,1587.0,Small,Upper Middle
19062,0,0.2884,28,5899,KS,I20,544179.0,220969.0,816177.0,622.0,Large,Middle
19078,1,0.2401,32,43,NC,I13,919628.0,355685.0,1355200.0,1322.0,Small,Upper Middle
19082,0,-0.644,6,60,NE,I21,285407.0,214584.0,842604.0,896.0,Medium,Middle
19084,1,-0.0348,1,15,IN,Unknown,903393.0,229298.0,936452.0,505.0,Small,Middle
19085,0,-0.4147,7,33,ND,I26,22398.0,251020.0,1118841.0,1217.0,Small,Upper Middle
19094,1,0.8821,16,65,GA,I23,805321.0,82003.0,343483.0,1421.0,Medium,Lower-Middle
19122,0,-0.6146,4,77,IL,I21,113449.0,134648.0,569357.0,767.0,Medium,Lower-Middle
19129,1,-0.9521,1,182,OR,I27,75889.0,14195.0,62612.0,215.0,Medium,Low
19131,1,-0.6632,1,10,NC,I07,66469.0,87186.0,364607.0,819.0,Micro,Lower-Middle
19228,1,-0.1124,1,17,MN,Unknown,1152425.0,825456.0,3190000.0,1490.0,Small,Upper
19240,1,0.5411,12,18,CA,I13,9818605.0,676870.0,2790315.0,2493.0,Small,Upper
19247,0,0.1337,27,125,IL,I14,677560.0,177619.0,751367.0,1227.0,Medium,Middle
19256,0,0.7129,8,50,MI,I23,1820584.0,161064.0,657283.0,830.0,Small,Middle
19261,0,-0.4598,1,14,NC,Unknown,168148.0,106480.0,443039.0,1279.0,Small,Lower-Middle
19266,0,0.0,17,49,MD,I12,287085.0,320719.0,1317045.0,1370.0,Small,Upper Middle
19289,0,0.9689,2,11,GA,I23,920581.0,963978.0,3326305.0,1820.0,Small,Upper
19305,0,0.7873,6,18,CA,I21,839631.0,33551.0,145202.0,203.0,Small,Low
19348,0,0.7132,36,38,MI,I12,602622.0,619732.0,2507566.0,1642.0,Small,Upper
19352,0,0.1056,2,659,IL,I20,5194675.0,199068.0,807234.0,733.0,Large,Middle
19359,0,0.2627,24,444,MI,I25,42476.0,62458.0,274579.0,321.0,Large,Lower-Middle
19365,0,0.5411,8,27,CA,I02,9818605.0,1476205.0,5663494.0,2678.0,Small,Upper
19368,0,-0.2097,2,14,PA,I27,1223348.0,58980.0,234316.0,424.0,Small,Low
19377,0,-0.6033,25,39,WI,I19,248007.0,21097.0,80336.0,169.0,Small,Low
19383,0,-0.1185,1,10,TX,Unknown,149610.0,149078.0,630244.0,934.0,Micro,Middle
19385,0,0.1056,32,50,IL,I14,5194675.0,2368860.0,8327226.0,2501.0,Small,Upper
19414,0,-0.706,8,17,SC,I01,28961.0,35628.0,151235.0,333.0,Small,Low
19416,0,0.7062,1,32,GA,I27,691893.0,77431.0,316996.0,618.0,Small,Lower-Middle
19431,0,-0.0179,3,106,SD,I23,100948.0,117450.0,490486.0,1230.0,Medium,Lower-Middle
19437,0,-0.3488,10,76,OK,I20,718633.0,142490.0,578029.0,596.0,Medium,Lower-Middle
19439,1,0.819,1,18,GA,I20,920581.0,808876.0,3081285.0,2200.0,Small,Upper
19441,0,0.0858,6,166,NC,I09,919628.0,277361.0,1128123.0,1391.0,Medium,Upper Middle
19442,0,0.4271,8,45,MN,I07,330844.0,154374.0,672936.0,949.0,Small,Middle
19448,0,0.1011,12,25,TX,I20,4092459.0,292059.0,1164269.0,983.0,Small,Upper Middle
19455,0,0.5053,2,89,SC,I10,187126.0,107444.0,391732.0,449.0,Medium,Lower-Middle
19479,0,0.6721,28,498,OH,I20,541781.0,24737.0,102251.0,189.0,Large,Low
